[5.1855172890512735, 6.412664770203634]
[3.1618852963155772, -1.5328244728350116]
[0.8878804345879527, 4.040724808322883]
[1.253824809832209, 3.7879667863598647]
[-0.41833905105734004, 3.930611175845541]
[3.6429815390211546, 2.0642477105179164]
[4.889634570666521, -0.8153732458458228]
[6.435266242853146, 0.3250140376281948]
[5.137638049772617, 7.0970857727708]
[2.3862313752320383, -0.021313501245930722]
[5.849336783051335, 6.053370538051478]
[-0.3178824954056481, 4.653753816231933]
[6.292332331554309, 4.972966214297296]
[4.071032987980057, -0.36211847790478197]
[0.026664192766466855, 2.6821458306172232]
[5.717931177630417, 6.643975982012678]
[6.410885606372563, 1.8409866577487393]
[6.496216119216373, 5.270043797724273]
[3.2445075361302953, 0.6522006185291801]
[4.29018659224871, 0.9680567128317434]
[0.15502103031330783, 5.95719990164784]
[5.551792139965831, 6.940054424423497]
[0.34382358476750335, 2.817410277399834]
[-0.07934269021218936, 2.606338635200588]
[8.107756584135998, 5.232873284763995]
[0.28353773539837795, 3.1856424933688854]
[-0.1275278160494786, 5.397485877197889]
[2.7986684439129466, -1.967780994279178]
[-0.7278154196142199, 4.068402125414052]
[3.1401483620305846, 5.934269438127685]
[2.4357503948132515, 0.41827847046343886]
[0.6546703457110087, 4.385864408184572]
[4.952764813967085, 7.812001422810088]
[4.348599995143433, 0.2371456603843335]
[4.5998287212423055, 4.3117349020973155]
[7.0921839765325725, 7.352780862640021]
[-0.6663914481406771, 3.6486218069097416]
[5.049085207466037, 3.9735962011053436]
[-0.8978853258354943, 5.015458454628409]
[4.945343163631002, 1.5849408322759482]
[7.2251238942519, 5.730515073980473]
[3.22911023220238, 0.5473711510489773]
[5.755998931575388, -0.34162154564797254]
[3.064964803349208, -1.2433974498304674]
[-0.3690616216489434, 4.862962887949642]
[4.270850178163346, -1.0523490808952822]
[-0.9237976193011506, 4.091903827599837]
[3.6591088097206472, -1.091587402376826]
[7.966731112164778, 6.922948262440532]
[4.3886818948191015, 0.43690548661737605]
[5.281511611185947, -1.3991687656660274]
[0.6749877257169483, 2.9986290241342166]
[4.1038673292193355, 5.101183303078096]
[4.479941218136262, 1.4562544167338751]
[4.525176218748925, 4.624183549841866]
[-1.0652381755932179, 4.793897890828419]
[5.925443694084587, -0.9714375882778357]
[-0.8949899603675743, 4.042373811483758]
[6.475966882822989, 6.267480781305178]
[-0.08556817018995365, 4.153972161035429]
[1.081390938194648, 3.488144001419958]
[3.0143590823171893, 0.4644968080829298]
[5.800331148962966, 5.4618777309847015]
[3.158230372140828, -0.49497555455550235]
[3.6432739356765333, 0.6442487003138253]
[6.347507666720537, 6.602405898511688]
[2.494051708295113, -1.7914876773113835]
[4.170077863406389, 0.3644997685885707]
[5.987201713862582, 4.176417954755226]
[-0.5902308232972535, 3.8960568179964477]
[-0.6447747975679686, 2.4098085293021057]
[5.49652128111211, 0.5742778414289388]
[5.001992255686825, 6.039132012614557]
[5.709982949720029, 6.290806430413381]
[-0.7552052387451121, 4.963046231251555]
[2.6776569873206704, 0.8133468601794897]
[4.681664714017117, -0.5769912283535982]
[-0.7723438415282551, 4.024465473130265]
[6.342430942714753, 1.5619150804294368]
[4.281178473812556, 5.218983461706184]
[5.976149053666715, 6.210652748195389]
[4.904124009024537, -0.5954340296852004]
[8.469425729258283, 6.715295651544595]
[3.0304153543376313, 1.019095310104224]
[-0.34634432647654484, 4.397700912568752]
[4.974544864677263, 4.853535327312225]
[0.09709485701118704, 3.581433577726938]
[4.61049033845569, -0.7470540297709342]
[5.208553954262657, -1.0742167817689128]
[4.2422754280632, 0.44319971781149153]
[4.2628368802530625, 0.0075758574058562315]
[4.064609916023461, -0.0435708699510592]
[-1.9539818812528333, 2.12890469404348]
[3.824400782163692, -0.03918107342863299]
[-0.23756273583215387, 4.5444016897605435]
[6.291037761808266, 5.4593163443235975]
[5.209700689520519, 6.542373161337612]
[6.241226852393303, 6.3183735571606565]
[3.8395124166751424, 0.6710228544214746]
[3.8299492958193233, -0.4300717702254853]
[0.09489835062226326, 3.0985630328307585]
[4.457134323749356, 0.8413976063526725]
[5.136476880308837, 6.829636553429331]
[4.5343340138925186, -0.31628929649532816]
[1.5279147517034761, 2.895538971652087]
[3.2814271792112946, -0.567838107646171]
[3.999338798370817, -0.114986290053332]
[4.265741605085718, 1.4718581782079603]
[6.094036474253789, 5.755562780094652]
[5.690781538733892, 6.421520228351048]
[6.542995443686501, 0.38132151698824507]
[4.635965438758187, 0.06477233865254499]
[4.959489084679366, 0.06504192867292882]
[-0.5838343683352536, 2.919279335421508]
[5.5775983265838605, -1.9911547847328095]
[1.980706812156106, -1.5804546558984984]
[2.560674590764793, 0.19888016281134563]
[4.292552514283138, -1.1024973806508516]
[0.44095946339146036, 3.260525389798407]
[5.560467278450158, 6.851918420772911]
[1.3367368981785064, -0.4117419094187859]
[6.736631624194087, 7.2080290579816175]
[-0.07656884913872564, 4.535613618294124]
[0.6166004435170737, 6.403536775670007]
[3.483414493202276, 0.9645239012411481]
[0.9448565305146885, 4.235595464015391]
[4.867427162937518, 7.212969984271092]
[4.434732651206563, 0.5286322580463829]
[3.511496776650884, 0.3512907374577569]
[0.9850769821316078, 5.516091431816973]
[3.1743688978771694, 1.513807009482886]
[5.6765761768590455, 6.362244961266603]
[4.874175174958319, -1.4402132303689512]
[3.1241178251177164, -0.5357404013026726]
[0.2317010888716089, 3.1899878773886092]
[-1.5129222978470673, 4.086630799070814]
[6.28461352705745, 5.304859859331043]
[4.866655389691132, -0.8915715724836374]
[3.7139941313832887, 0.9808289651997305]
[0.21355732078186027, 2.8923417995153056]
[2.7040762896043513, 0.0983401540429246]
[5.135763671234724, -1.190213057014618]
[2.847617493385905, -1.9138596135750416]
[5.574819774371314, 6.674698377499385]
[-0.5789711255928696, 3.858950053281932]
[0.20655244567488018, 4.729197627813247]
[0.4231571281523673, 3.8749515390419975]
[5.475421885467771, 1.1457309490820335]
[0.4649538409315114, 5.736458948127055]
[-0.12990640230083453, 5.911931433013891]
[2.9088977137251666, 0.6195106303650847]
[1.297315225405427, 4.385186858615007]
[1.0126247817424265, 2.5231128249733015]
[-0.1988610482349528, 4.179818114105763]
[6.189512894304906, 5.265654577970829]
[0.823194972696534, 3.957364059489729]
[6.840063825792963, 6.27199925536815]
[1.4280091219228068, 4.005401408525127]
[0.8380823925950026, 3.3901573491063095]
[4.314546882842343, 0.8535215028344096]
[5.907006918374928, 5.106776053927244]
[1.2928285883328827, 4.224350276318054]
[5.346216386574112, -0.720745356622259]
[2.8094351114225535, -0.925749500196903]
[0.6024085733854107, 2.5882490897856387]
[3.773978186677363, -0.34587682752513627]
[-0.4854968064690441, 1.507289196334804]
[2.9808060086879404, 0.6277017497502533]
[0.4621663265980871, 3.7007376281574995]
[6.322307964568826, 5.728389292465273]
[4.592589636038868, 5.44413791016696]
[2.834496044134455, 1.1594355456308802]
[0.2860019301682316, 5.748338909664934]
[6.482539689651815, 6.586746653053794]
[6.157488489909017, 5.255081032332063]
[5.994255125988286, 7.333119746680125]
[1.4860674534351097, 1.7488653271089678]
[-1.1437561704760375, 5.226883002412158]
[7.776157051221384, 6.4776353538438824]
[5.2692289343611725, 7.023140143239543]
[3.25763248633499, -1.7951731559906736]
[4.7154262541503105, 5.0748497747888806]
[0.5780111527959361, 3.9132749580978627]
[-0.3900359301417455, 4.508849419032442]
[1.1258138300254634, 4.774206901708538]
[4.599801492535063, 0.7772442430047026]
[3.3908380386983157, 0.3901056817399999]
[0.3765427273711373, 4.214197495264992]
[5.134481429079962, 6.167980702427417]
[0.9358064091047367, 4.508536593508976]
[3.098848350419303, 5.5823248159355465]
[1.2155135649570517, 3.603582751393897]
[0.3446392547408442, 2.742660834228068]
[-0.2216148071344143, 5.0667624563419995]
[7.321793804621115, 5.805759322811322]
[2.6413207014185165, 0.33803797895855775]
[4.075474117027033, -1.1127320897333912]
[-0.4519229668233128, 4.96701996022134]
[-1.2761778281585578, 4.210366394462231]
[-0.4778197045377645, 5.341744851955377]
[1.354035476579842, 3.5752727345712727]
[3.6944879206140584, -0.5753959902740006]
[5.476713103950287, -1.4103869422995499]
[4.706226302617978, 0.769844318448234]
[3.923469478639118, -0.7560012257091573]
[2.1458187032728286, -0.2119477828279201]
[5.538848446988128, 5.064573351899174]
[4.164582586910724, 0.05971055720760335]
[-0.12366543491520596, 4.617815769834723]
[4.567666562033876, 0.6462384626012474]
[7.311022628987269, 5.8869846089512965]
[1.3548648921436055, 4.268118881123884]
[6.265639190594764, 4.333138995627135]
[5.552559918526903, 5.729699834996877]
[5.977106876434192, 7.207465345315374]
[5.721138309873856, 3.178027836917345]
[4.304655730489439, 1.6578384216949713]
[8.131564694333203, 5.745812053417577]
[6.149824889111225, 7.457325962432376]
[4.172113184300404, 6.508094920728742]
[6.711950285861805, 6.248091796942681]
[0.3192728934065643, 2.8046604666962764]
[0.8221742487885183, 5.377044657738912]
[-0.42092261129623765, 4.127328589785986]
[1.87533935715581, 2.122224413057765]
[0.5924626578807467, 2.7277632821361792]
[0.3252984735558758, 3.5605897538934905]
[1.2428037553583715, 5.674770385272586]
[-0.8053391891212388, 3.336118615089739]
[6.698362085616834, 6.224547204569858]
[0.027601630808008634, 3.6125500267770208]
[1.988406070114248, 0.021086930305595684]
[6.735029726328324, 4.599173179755727]
[5.283493942139643, 5.70077367801858]
[6.650904953253046, 4.961087977711803]
[7.21260295707002, 5.90731924331175]
[5.006717322559162, 1.0974255809143354]
[4.565648282047146, 1.369787913306171]
[6.590554184766072, 6.442246498596461]
[-0.11334237033934272, 2.3383824942282407]
[4.097564592283386, 0.6469000904630122]
[3.044851407894321, 0.4316883371539725]
[3.7927919189900723, -0.2078490696894053]
[4.553803025916665, 6.815246545353121]
[2.4037709809842047, -2.203060788235516]
[5.655072073485723, 6.971558004676731]
[6.4151450662239, 6.435019179784903]
[3.7018511669067635, 1.0893182185325585]
[-0.8751691140276953, 3.0955049909956536]
[0.3470210483161432, 4.74326374237042]
[4.473548539087699, -1.2275132162218474]
[5.894581339367543, 6.778250656139667]
[0.7807586775606313, 2.6258095116316245]
[7.092528898779157, 5.381284857516546]
[0.9636984480104834, 3.9031346357888035]
[6.800425305997376, 6.270307112957514]
[-0.7643619923522619, 3.689740542812516]
[6.54333114282268, 7.543043499749479]
[5.210314606113668, -0.5749119960818952]
[3.300684047230339, -1.068507996934204]
[5.886092928116674, 5.684277157975224]
[2.7543028705669315, 0.19885343507675676]
[3.242978770089566, 0.45462726187847363]
[-0.13821688344792882, 3.331179833924509]
[3.62321544566818, 0.8125615019001388]
[7.16988571209927, 4.099854286849466]
[-1.432432519921, 3.6588566169706827]
[4.598470835553499, 5.7047084015679355]
[0.6005518473769365, 5.180552004767238]
[5.87722390585214, 5.553244310249772]
[0.19133489256313668, 5.127185949000538]
[1.4121231739496414, 4.627476868296292]
[5.562120572058534, 6.804875194902908]
[4.651452345415755, 0.5170331462760469]
[-0.38149332091213045, 4.340821007522242]
[-2.26423847759079, 5.0407387200428575]
[1.1599391733206057, 5.041043495053078]
[6.251819774700003, 6.550634501918829]
[1.6543901293984886, 0.02373203392654778]
[7.417604309109755, 4.527169980814858]
[4.651532667161347, 2.2400114692997617]
[-0.3592296226683096, 3.0925000330840184]
[5.1630859320309686, 7.0927208392029915]
[-0.27296729973310563, 4.493776430700094]
[6.041958156900367, 6.105868329645683]
[-0.5462413408611383, 3.7435092067746156]
[7.20366452473734, 5.428804344290985]
[4.510374555693246, -2.084435005693921]
[5.896894651680533, 4.606396352143728]
[1.1173568817335613, 3.607235126816867]
[4.365517359360112, 1.9611442721165435]
[-0.506366179460489, 3.5059442696120957]
[5.606976852509701, 6.2314829295678855]
[6.0839199973142915, 6.5490567159067545]
[5.593755342176869, 5.338023743765293]
[6.641878881646509, 5.328188038635565]
[2.387515134083127, 4.258535335675195]
[3.6398822986048396, 0.8404990918094661]
[5.8922570926224855, 5.47977359243091]
[-0.23135819589345222, 4.13809439397262]
[1.2079577034022488, 5.0073161829263615]
[4.699583637230959, -0.5013876551176928]
[4.8690408407654076, 6.747584937494548]
[3.6084245017069128, 0.06991392278479067]
[-2.261974118832022, 4.594384757762332]
[4.134065992692416, -0.06415009644054852]
[6.12057261965304, 1.2451751243650184]
[3.4932924873304834, -0.3101130087893262]
[5.295205277549121, 0.044667695009502816]
[-0.8416250714788742, 4.053418488608838]
[4.912100477425252, 6.744711020267336]
[-1.8229498677956444, 3.432001897158899]
[5.868746433488826, 6.9973595690448605]
[6.788113449320983, 6.0967798933712105]
[5.074032481343559, 0.6603866507269696]
[-0.5055081643094843, 3.7568759425000238]
[-1.8053173989613553, 2.706393821832884]
[-0.029956789498320317, 3.631151185620115]
[6.469969375629237, 0.0627392030854436]
[2.593341698747561, -1.5867685907381788]
[3.832691782898797, 0.014557308563094213]
[6.723543407105497, 4.315794639628294]
[5.688918477324364, 5.595542573665915]
[5.709535374498278, 6.490937056831388]
[4.291834224369351, 0.12914576942057632]
[0.005782932556395624, 4.624510975536697]
[3.1709211981817145, 1.1271909159374385]
[0.29865586183762743, 3.759358653679301]
[7.1173882858312005, 5.38470595410987]
[4.056795041795805, 0.9858848934089411]
[5.7663374883829865, 6.903904178900679]
[1.3881634428173815, 3.1422139338341797]
[-0.40239514871234694, 4.2419503994765275]
[4.340117194486749, 1.1766692423934606]
[4.567302047698749, -0.8709957717248776]
[3.4845216838401765, 0.4399842503013989]
[0.2553899480325668, 4.784317607925274]
[4.4508844740097855, -0.1455639771888642]
[6.9478498895017236, 5.6378830749834705]
[5.578048405811146, 5.661344665415454]
[6.114743964787023, 5.492759455988616]
[0.3167929764514065, 1.8853630813942015]
[4.852827995719703, -0.5322282393108091]
[0.760330234440941, 3.827740171774802]
[3.685564268558969, -1.5116252793393186]
[5.754115353354133, 5.68472544111451]
[4.963707134538371, 0.9926808711286527]
[6.158412100285001, 5.623600147548473]
[1.4352628959905211, 4.196798415865305]
[-1.0004956846268525, 6.251863837685531]
[-0.8343045645652446, 4.81197288438412]
[7.279238919558415, 5.399653331220286]
[4.696099413592527, 6.592344821227385]
[3.6154652312364055, 1.3086096203496498]
[2.803214411799577, -0.05890154924088934]
[6.352163563575109, 6.271995447282972]
[5.213723835848333, 5.329600522071405]
[3.3962476433539317, 0.9182137279546323]
[-1.7639114068083457, 7.037180147463298]
[6.887480855714286, 5.329220356384384]
[0.4503372748849458, 3.503474668286705]
[5.25501298318619, 0.6706410514786698]
[6.023516167811001, 4.313934871567418]
[2.631372943142969, 1.4722108008290875]
[5.299524512915721, 5.612892908641366]
[3.7525679635016873, -0.5330395084769322]
[4.80800068460757, 5.4426627436021935]
[6.0410611584551095, 5.244468508110266]
[3.041123879325875, -0.5864957309045548]
[5.0040678524997295, 0.8965478866529736]
[2.368224985239687, -0.12318383252674414]
[5.2186472660364025, 0.49259444111476947]
[3.8991487946842542, 5.379764376277086]
[6.590935839174055, 5.465873067054289]
[5.375076796071767, 5.376130512602164]
[1.3294242233471225, 4.629359278953141]
[7.682505993452795, 6.426404955679658]
[4.820546769684454, -0.12497766183593571]
[-0.09403537495283032, 5.35070238910754]
[-1.859124134955005, 3.930996201374094]
[4.765293811004522, 6.870700920290302]
[-0.4399427083061383, 6.129400910238152]
[3.4211524651898695, -0.2310693442546393]
[3.164986564863354, -0.7493078756155497]
[0.7760652943721666, 3.9881188468053685]
[0.3519634131157864, 3.245756113785922]
[5.398064296304144, 5.635223948307219]
[6.101372872418478, 1.1821247595487632]
[1.2644874588330497, 4.922602955840585]
[3.92531243575102, -0.15326859107370694]
[-0.6852089880483936, 3.461087074868352]
[7.073615864792485, 6.258513379922413]
[6.156470893286948, 6.739448843685599]
[2.3849379442762864, -1.051415046927622]
[4.193552119913895, 1.4499659542359018]
[4.482867920618609, -0.30086004211252315]
[-1.799794946809219, 4.6592380898515895]
[0.6002499975438532, 4.669143701903005]
[4.849723159556986, 7.673052480888444]
[5.648480521155012, 5.7249731179932235]
[7.814228744509676, 6.232850499226891]
[7.777208774914125, 5.845460813039086]
[5.291364798545273, 6.987398340422159]
[4.758876258346012, 6.450212015756805]
[-0.8170380517133664, 4.925598096458505]
[-0.037593718658866404, 5.035303408604632]
[0.6248081666936052, 3.7451356144620083]
[-0.07583645890930062, 3.400539840332151]
[5.95383616264639, 6.372502815934654]
[6.482458145684271, 6.4508547577769475]
[3.453262976478733, 0.1305893711099474]
[0.5285547370906921, 2.141647020126232]
[-0.39264072342421064, 4.079400438636543]
[-0.24993813850798982, 3.3579457448002126]
[4.46535933488652, 0.9747189642036806]
[4.312425084748813, -0.9308515522865245]
[-0.6591748315408023, 2.3096141646007724]
[0.07141910076514696, 2.8236853470665495]
[0.06743109622934244, 3.513284266817233]
[6.881315099953416, 6.815950528722191]
[0.1106661908674515, 5.570621608098847]
[6.001137268750098, 5.212058846404528]
[1.6471533920329202, 4.053286881351223]
[-0.8340390243549758, 4.659146650669933]
[-0.7683038447195244, 4.410294780866018]
[4.356652056559431, -0.2615932646899017]
[2.1301344015806354, 2.0466771618164357]
[4.076714783913312, -1.3154288063370103]
[3.8168828974790703, 1.0464561360937192]
[0.11807353059797851, 3.524734809985132]
[5.408355415023331, 6.024684052066501]
[4.502158120826512, 1.1098798053033618]
[4.032136053401684, -1.2297263591748415]
[5.74986652568377, 0.7755904260063035]
[6.324442339704665, 6.090010502037519]
[6.668839295421851, 5.326478055293758]
[-0.4166958411754676, 4.83396551218327]
[0.593882887437516, 5.992977062345479]
[5.162124572026774, 7.550486191101326]
[5.420617493361934, 0.5551152424564961]
[1.0744094693474768, 4.656740328208329]
[6.884115376402062, 6.557705825131026]
[6.917750599447239, 6.001416061041426]
[-0.430243481288517, 3.3262968961838695]
[-1.2239158986366119, 4.107865526534612]
[4.336390083690462, 0.5371844270280888]
[-2.0611970983406316, 4.521544122161571]
[4.153540416892325, 0.3241255112803915]
[4.084744355638815, 0.527316865328716]
[6.132794756646683, 6.264068009496333]
[4.434213021896602, 5.469090453767131]
[5.40801778962967, 6.5587920680539735]
[1.733027730989761, -0.9439072693136275]
[4.132286726482893, -0.20425415009758502]
[6.923516364216086, 6.500782398036373]
[5.17707920056645, 6.304406770019594]
[3.0992263978818686, -0.0980074740818841]
[1.8150133832767308, 0.7692749132556731]
[0.8675444186674259, 3.824697054330993]
[6.549384853882114, 6.158347373430207]
[4.274540019476409, -0.9478122454227792]
[-1.0735768435617994, 3.4302989190904136]
[6.674487341336573, 7.368952308593496]
[0.9290484692083741, 4.055444660912252]
[4.040517738645093, -0.013793749831952784]
[3.7912795125941376, 6.592609707060583]
[-1.2999601719633638, 4.573018295097409]
[0.44202081932593135, 3.66743944344973]
[4.225376384473685, 0.7959225806898732]
[3.8132690899854045, -0.009622704096936772]
[5.160136015036107, 6.150392964492207]
[5.046406980093858, 7.085213901929626]
[-0.4122352687236518, 2.894979183957697]
[4.377890546195034, 0.549087892578314]
[0.5796038872775631, 3.4456299795903984]
[1.48667438365334, 0.4053752047037072]
[4.363776470165938, 0.9580594750258677]
[5.866365519143731, 6.979340083439439]
[5.197732450066164, -0.43939391956315355]
[-0.5493232470711255, 3.459444068434209]
[2.4287000311746585, 0.31895131761208456]
[6.353272172683293, 7.241241175455629]
[7.081569982809335, 6.917587366777242]
[0.2349842722938459, 3.790948997234759]
[5.4340086338985145, 4.272464722898069]
[5.562110355054676, 6.880367948911149]
[-0.5257239036556858, 4.382095523755234]
[3.6095304966376953, 0.658699304487797]
[4.812651301210066, 6.932623109752883]
[5.756312637690651, 5.789759661050262]
[1.8448395918024485, 3.55298678733723]
[3.3992476524897723, 0.7970381578508537]
[6.400678695304828, 8.602769084473966]
[5.7754865254196055, 6.849052572053722]
[-1.6433350517720384, 5.4897803192533425]
[4.732771017787483, 6.742698720610636]
[4.171313940932376, 0.5960395631538599]
[0.6691856884206725, 2.9369187933881005]
[1.129931296634298, -0.6180602910666086]
[0.6784120202031378, 2.8547476004477113]
[0.6807256860974221, 3.259436483594306]
[7.2116056667001445, 5.511290890234912]
[3.0782048229837526, 7.326976506619159]
[4.772338761606184, -0.5452380080418753]
[3.9644411710515413, 1.2264131384179806]
[-0.2926201266566977, 3.169841394224894]
[-0.48913101080649346, 2.2503294565399568]
[5.384750992210813, 5.883322871796832]
[-0.43856147006455243, 4.12015173212372]
[5.008479534868038, 0.6646313339199734]
[-0.8053559592695348, 4.184601947130482]
[-0.09309059982191348, 4.847912156186248]
[5.6962004911267226, 6.648593358430735]
[4.792513294929184, 6.252607991607567]
[5.436124015797563, 7.839861009114143]
[5.367499861728769, 6.152543917236681]
[4.261195807400794, -0.5686363059864796]
[5.821175737146062, 6.793887572713406]
[1.2342885556445184, 5.407539956619462]
[-0.1919714938417127, 3.2745349929976117]
[4.7472844702918975, -0.5144322497945802]
[3.0395822300571416, -0.42307159101508673]
[3.8918141590069992, -0.5131230564023923]
[5.234572510496896, 1.1498969359174809]
[6.295325202176647, 6.628495803877309]
[3.6232859620165234, -0.7257773006469663]
[4.95094476668799, 7.649792664817218]
[5.186401119180692, 5.6610951233003854]
[6.469075671185099, 5.114691426366744]
[3.9956880956848977, -0.30020274149306864]
[6.461434172805344, 6.2565728696621505]
[-1.5509043132838838, 5.71309648856959]
[4.980184295203425, 5.228926706649817]
[0.6152524538252863, 3.4758908218409603]
[0.8082090833952758, 5.163477893619909]
[4.32013004127045, 1.9022772801958308]
[5.9243054834695705, 6.489232282069194]
[3.1975879354064882, 1.8441632640531156]
[5.422655396564861, 8.920284457481793]
[2.7805848447804857, 3.440203774163255]
[4.072163575511229, 6.375653222577104]
[5.238009803370492, -1.315426556646905]
[6.424984990151703, 5.6583809966123555]
[2.149885021216463, 0.4539740991910692]
[1.456748762270181, -0.5767145789791961]
[4.76969520192677, 6.746271062708511]
[4.963352788944826, 6.2658176863539845]
[3.6237364507687766, 0.2906341262825548]
[3.583250965609893, -0.026079695757514853]
[0.8717843718887167, 4.114196399959024]
[5.041904584593419, 6.44947288455037]
[7.7808270156847055, 6.30484702169183]
[8.420093041889627, 5.863381378660985]
[2.8110234860576813, -1.3641588563868217]
[4.583374149937911, 1.9391874083784764]
[4.125278774591532, 5.201477639609615]
[4.255930457637274, 5.451736585022349]
[5.261337326991557, 6.750717488225916]
[-0.007830426755548698, 3.5500168207050193]
[3.9112626147959584, 0.3328194293633289]
[1.1679340114141288, 4.062636117765277]
[5.065455428674297, 6.490524498627522]
[0.008992697007220964, 3.5464481610799115]
[4.976641818003475, 6.600170093237417]
[4.549505991166466, -0.7919767103113411]
[-1.0529704494870336, 4.254776195165468]
[4.260808439156239, 0.04197314971909723]
[6.95869638868875, 6.010462260154522]
[6.849992473604771, 6.266522811352604]
[4.526031118301048, -0.469362831680817]
[6.6253817697866495, 6.990051002412698]
[-3.8076645580214157, 3.293740035632752]
[3.3787227132844757, -0.5022594000265144]
[7.229793479932579, 6.270229832485034]
[5.527289794553443, 5.4461826493979455]
[0.05412593441480617, 4.5718733121298865]
[5.941250417700979, 4.035330106301889]
[1.1668480941610775, 5.669158837234386]
[2.2946138876077056, 0.2948216925698564]
[0.12233987958345287, 4.244458977870799]
[-0.588904610836042, 3.3838442452708786]
[5.273942871218675, 5.001791018939516]
[2.7734086447027826, 0.21154151481921127]
[3.763542450061171, 1.0412610360645187]
[2.787913388486917, -1.0751070469349286]
[-0.39138719553212264, 5.494203301414498]
[3.7359613753922085, -0.29521807492246993]
[0.5971074921910471, 4.35499199358869]
[0.1418027453302034, 1.8159489123621717]
[2.9538273615320163, -0.27360885392381906]
[1.7039491613767024, 1.239863697081865]
[3.2955593323348036, -0.19090988110588678]
[1.0049248540105347, 4.774574761572168]
[2.958978030347769, -0.9069855568971611]
[3.639693445612037, -0.7891727532818152]
[-0.489755825789658, 3.876245780812788]
[5.907047337669713, 5.105158459384025]
[0.3467848048949427, 4.799101744573889]
[0.9795371608684297, 2.7734633888313684]
[5.4616938996274085, 6.885048656329601]
[-2.094725683546266, 3.093030024859047]
[-0.5712869283875691, 4.1724918024974365]
[-0.46537999260575097, 3.1023073062941173]
[1.765757274296822, 1.2938144480888012]
[1.6339156303808338, 4.178601377235252]
[3.7722628072805806, 0.036314128833297495]
[-0.13718888551937847, 4.989666444518746]
[2.4419363487, -0.3992679051296913]
[4.859274318294047, -0.25235050303209994]
[3.7806007947013507, 6.724622731791881]
[5.51867261104128, 6.458962782940485]
[3.4903695047638936, -0.9772503935229399]
[5.508950304637669, -0.9623874356792901]
[3.6842217808176487, 1.145363783226404]
[3.9381753926355376, 0.3791037512467647]
[0.5413281189850473, 2.71996633746692]
[5.258517942878818, 5.356881476135361]
[3.3804182841269066, -1.6362089738755101]
[6.62595525240166, 7.898943920782446]
[5.926685091606083, 4.533423387036047]
[5.400616540371606, 0.3846927317314924]
[-1.2056373058520473, 2.092541354251849]
[7.513312297980586, 6.800752418003209]
[6.060236380529516, 5.604946540541182]
[2.57154829609118, 5.438419102828469]
[3.8901710070063276, 1.4974163487964294]
[6.145831001336906, 5.950438328182325]
[5.851214557066597, 4.616359038597739]
[4.733467977159051, 7.46957941216163]
[5.606871008428658, 6.845975689791208]
[-0.04615721378608997, 5.353669809545049]
[6.000117625217285, 4.278369502633526]
[-1.0561836269940974, 3.6183625641379455]
[1.8783612697719967, -0.364427811965391]
[8.158161423125723, 5.762158420755381]
[3.1801824921475927, -1.5156548957495448]
[0.40053783286732764, 3.1442921707914313]
[4.924187851388336, 6.613954347366831]
[5.4524386621930185, 6.27379523782779]
[6.018247254716801, -0.11530993085979696]
[0.2516197646432462, 3.229514267516657]
[5.4607892283020805, 6.728693727507108]
[5.313504339682054, 6.50749807389899]
[6.208218496308903, 6.941410860046444]
